Proteina,T-statistic,p-value,log2FC
LPU83_3423,-0.6015340309261727,0.5799141149496059,0.33827991769317656
aglA3,1.5494547873995284,0.19620063298785176,-0.1741350552582439
secD1,-1.8395006743329658,0.13967930404576948,0.0701743275844322
pal,-0.6843918605389998,0.5313223414810497,0.09156489411456548
LPU83_3003,-0.5527639476410408,0.6098605257763801,0.06333759570142661
ybgC,-2.894759655691343,0.04435047596638982,0.10358825340449229
recG,1.542047602706949,0.19792339198270395,-0.15106137031315825
cheW1,0.6659925723651282,0.5418583349402633,-0.24051831782260535
bacA,0.8951084512979159,0.42132445030096016,-0.1678190888494484
LPU83_3438,-2.979252163770571,0.040769032109027444,0.8359209046534719
LPU83_2460,1.0007087528365535,0.3735967887732314,-0.02733788731282516
LPU83_2465,1.6839997374375582,0.1674672410372036,-0.12161543970728417
LPU83_0785,0.25716556647157574,0.8097379044639599,-0.057583347194082535
LPU83_3018,-0.01163969113522954,0.9912704780419094,0.0033470362140626264
motA,-1.3290567693639235,0.25457045604576045,0.04302377027743276
gyrA,-0.6235935332261618,0.5666920398273779,0.04298083655064033
gyrA;parC,-1.2172125456009404,0.2904230404810183,0.11099836125655926
glpK3,-0.2723112043199435,0.7988615024810473,0.029849490567620762
LPU83_3453,1.1303442197041902,0.3215166162153875,-0.1254091848144192
coaD,-0.20787338030251018,0.845482740625388,0.020420215321891533
LPU83_3028,-1.2993738148233254,0.26364626183624984,0.16065289940491567
LPU83_0800,0.5801948591096794,0.5928972919239954,-0.30067196667018337
ruvA,0.9058031749231492,0.4162681451803275,-0.05604022258597041
LPU83_3033,0.4413890197360736,0.6817416121146853,-0.23241799764471516
LPU83_3463,4.342544315291204,0.012228465422038462,-0.19578419201441832
metG,-1.520700522603873,0.2029753849961071,0.05850277802991144
LPU83_0810,-1.1880891793464625,0.3005201540465875,0.10023424825314464
LPU83_3043,0.5106651940593799,0.6364776442221052,-0.1379472540074751
gap,1.8249592360112026,0.14205648692058265,-0.023426204050394972
motD,-0.6814775528949855,0.5329813652148918,0.1880212101101577
rlpA,-0.7891246311757811,0.47418159356227746,0.2013138850973082
goxB,0.0508363688791449,0.9618932372804452,-0.005901599001415292
hrpN,-0.35095099563833343,0.7433293385045241,0.0563436114736966
pgk,-0.06013122315590771,0.9549355223439498,0.002620339624826329
flhA,2.7855314724027562,0.04953762083936913,-1.1693830597172497
LPU83_2501;LPU83_pLPU83d_0332;LPU83_pLPU83d_0333,-0.24652456962428843,0.8174108203827632,0.02361336914422907
LPU83_3478,3.931158816293843,0.017086339951532654,-0.14099597164437938
LPU83_3058,-1.96572014416638,0.12076021087882896,0.11266920490038501
LPU83_0830,-0.8972943562484291,0.42028687156388767,0.25716456377868013
LPU83_3483,1.5642933101724186,0.19279563099390573,-0.23368011652564746
gbpR,1.5770850909424428,0.18990908766239217,-0.26808461106116255
aglE,-0.6661393621226923,0.5417736982094599,0.02482378005104735
xylF,1.163134624904463,0.3094326100327778,-0.056428805189483455
glnA1,0.48905354350405267,0.6504078305056422,-0.023529645775820285
LPU83_3498,0.30217722662871,0.7775774797095034,-0.02866739354794845
SPY1,1.937019333667915,0.1248041130871897,-0.291775111187107
ilvA3,1.555557435751931,0.1947928401409517,-0.0893014967672272
LPU83_0860,0.39846693201737615,0.710640057050711,-0.051184882307506285
LPU83_3089,2.3744900968374254,0.07644624091641987,-0.1948558003210028
exsI,0.1258841015547008,0.9058973297624946,-0.017918425907154756
ntrX,0.20539790247773668,0.8472907131591806,-0.012549540345947463
LPU83_0871,-0.5408894157163627,0.6172976100212164,0.02182220165187232
ispDF,-1.2511413485116318,0.27906451839228835,0.06592888749566583
dppC1,0.5275275585182593,0.6257329586554219,-0.022390830345834445
LPU83_3109,-3.6718330696653606e-06,0.9999972461251978,1.5364601217982e-06
tacA,-0.20673233803829685,0.846315962085575,0.012202148925997136
LPU83_3538,-0.7960293427185536,0.47058549542316225,0.13845925293585637
lexA,0.31984104468054847,0.7650979679075631,-0.037301912833505924
dlhH,-1.3377871882542618,0.2519594901815767,0.5475015798574425
exsB,0.8102019593122824,0.4632707687570918,-0.062173789666843504
lpxA,0.744875018028685,0.49773153931277897,-0.05444323235544246
LPU83_0907,1.1933049665962738,0.29868791481388157,-0.08273292222351003
exoN,4.390387484439714,0.011779055885879573,-0.22306635215636206
rpsB,-0.6851620173592518,0.5308845330851844,0.043462145721168355
gltD,-0.8359423551995815,0.45021494519354116,0.030924943885167977
glcD,-1.5213295813623424,0.2028246447312317,0.08657744991185368
LPU83_3563,0.9197818048627382,0.4097354573443109,-0.3312298171189667
LPU83_0922,0.37524735494310413,0.7265264711452388,-0.08208889628320648
LPU83_2586,2.0015005529136607,0.11591776289295513,-0.2927614906808955
LPU83_0927,1.3841211743579167,0.23853635288068784,-0.7452765944729336
LPU83_3568,0.9646006286002526,0.38936902157162434,-0.356467974747801
clpS1,-0.6434447109167383,0.5549692576998085,0.19487999446575088
LPU83_3144,-0.7520042823151522,0.4938784847573025,0.1392681752003213
LPU83_0932,-0.8891823816325096,0.42414801339387814,0.2993195705635969
LPU83_3574,-3.0798073865145277,0.03693851900898822,0.2074041841234937
LPU83_2596,-1.5994662875669052,0.18496539722918892,0.08012549096668309
LPU83_0937,-0.6628774696935833,0.5436566499189104,0.10950121912739519
LPU83_3579,-0.7722571342597505,0.4830558513245901,0.2511657367871063
LPU83_0942,-1.1432070048934706,0.31672540207376426,0.0792603061433077
aapQ,-1.6478639405077204,0.17472588482864648,0.2462161124062554
phyR,1.1268132111111586,0.32284347189458273,-0.10316218839956903
LPU83_3584,-1.1984320220173652,0.2968970625379419,0.5295179018391512
LPU83_3589,1.3746403625994421,0.24122437797114626,-0.1329535839988516
rluB1,4.472691950503242,0.011051765780227787,-1.5768095167335616
LPU83_0952,0.47789343908133314,0.6576699887890909,-0.01984370917778122
glgA,1.6943351484926072,0.16544982972337255,-0.0685011657968353
amaB3,-0.5208460503554774,0.6299772274881899,0.03029954983811578
LPU83_0957,0.9311759487234007,0.4044742849612304,-0.20330736192140364
gloA5,1.158636777084587,0.31106493898398535,-0.3000219762281784
LPU83_3169,1.19851727168274,0.2968673706985383,-0.3506976829022399
LPU83_0962,1.6105957083066924,0.18255681374484264,-0.035141326215033075
iolG,-1.3036897048693032,0.26230738338432436,0.4501075949407287
ureG,-0.2769486015016634,0.7955421469847433,0.024543365443314258
rhiR,-0.15956168670728088,0.8809592761278834,0.01474816327293027
SPY3,0.9173540860258159,0.4108638273362827,-0.0531007799881813
atpI,1.3895501480337242,0.23701048188710203,-0.3292489931870026
LPU83_0987,-0.058913893314054305,0.9558465011035919,0.0021857153211257696
LPU83_2648,1.5223525393512682,0.20257975886308516,-0.3146676086039264
LPU83_3194,-0.8334857664603135,0.45144819386449575,0.2074032313247116
glyQ,-0.3903016679285813,0.7162069389252556,0.0160898002055454
LPU83_3629,-0.32613851401123073,0.7606693020387931,0.06031858861627981
LPU83_2653,0.8419216147786589,0.44722450600162467,-0.4274581440426992
gyaR3,-1.4379249212756031,0.2238357221928362,0.08590032237100331
LPU83_2658,-0.06732754687526563,0.9495519699932329,0.035573227924871276
livM,1.1729472050933611,0.30589907728771315,-0.11677762739288866
LPU83_2663,2.288555858448022,0.0839906012125768,-0.5066351371605968
ptxR,0.667411469239368,0.5410406107586103,-0.032796009134656856
LPU83_3209,2.4534426201979604,0.07018471955469172,-0.07259173638695415
LPU83_3644,-0.4041833908811914,0.7067556264286134,0.03357214229908578
LPU83_1012,-0.7485068842665062,0.4957658581794713,0.07538397702051114
LPU83_3214,-0.15444776421307513,0.884736253598518,0.017685318897761704
LPU83_1017,-2.093112882462258,0.10446261952205643,0.30358235499346264
ilvI,0.15627583501588876,0.8833856677029571,-0.01127567455755596
rumA,-0.14201846910687846,0.8939313546518179,0.013864105381848901
rpoH1,-0.10371767100279856,0.9223855883555774,0.009628661314099674
htrA,2.4872945805368594,0.06768015461408812,-0.17575286183475214
LPU83_1027,-0.45823894638510787,0.6705709441555507,0.06658803853849093
greB,-0.4234467596109484,0.6937457240387834,0.09056483616139843
LPU83_3659,1.1733827526311624,0.30574310953090594,-0.06280279662520272
noeJ,0.5320770069352104,0.6228530070591881,-0.1753204929400809
noeJ,-1.1592369241389961,0.3108466767311242,0.0465970002873668
LPU83_3664,0.3507966282736018,0.7434366642187984,-0.16189181349087534
acrF3,-0.6858898226868957,0.5304710375452552,0.03245050267841165
LPU83_2693,-1.0675698941635388,0.3458621712166787,0.29796143697985045
LPU83_3669,-0.6821372902577605,0.53260547382809,0.04257374345209186
acrD,0.27378180621290327,0.7978083141932177,-0.10494219741981325
LPU83_1047,-0.745989575234276,0.4971276836781828,0.12546659734312016
rmrR,-2.534654812032398,0.06434535028173036,0.03548929986834182
LPU83_3244,0.06310542561307655,0.9527101561000153,-0.0066488424726678375
LPU83_2708,-0.4046323601887351,0.7064509986218458,0.15498994098340724
exoQ,1.4147638284290374,0.2300499261814156,-0.3785108827991621
mhpA,-1.9260620943077615,0.12638662752587843,0.3333778546754331
LPU83_3689,0.5294974589347751,0.6244849512217897,-0.1090568451055951
LPU83_1057,0.6742835896677504,0.5370924683206546,-0.24479296732951106
exoW,4.544578543571802,0.010460618613576582,-0.25552840325943293
LPU83_3694,-0.602591724825954,0.5792755020574639,0.033900490820034435
creA,0.9659371293629468,0.38877516830591863,-0.13082718206580424
exoO,0.33598461046424605,0.7537673133155003,-0.04915206944937012
comL,0.009639813929792003,0.9927702795163467,-0.0005828284526891991
LPU83_3704,-0.3951799949116311,0.7128784171228948,0.08861475170356314
ddl,1.5883709536709234,0.18739936296278226,-0.09136442880554085
LPU83_3709,0.6668033737971437,0.5413909555636052,-0.14408221539806476
LPU83_1077,-0.08006448427075265,0.9400316956944879,0.005168393290848172
murC,0.0010093502283385729,0.99924298748942,-2.0354352614049276e-05
murF,1.8523404350223676,0.13761580238866597,-0.061370091394621795
LPU83_1087,-0.07602015466691019,0.9430534246098713,0.007312961352450742
LPU83_3719,-0.7901264418702224,0.4736585139947462,0.1296907543775383
mraZ,-1.2697810853203666,0.27300598572277335,0.24739827882106624
smc,3.066992686991238,0.03740245532204364,-0.12108272091335692
osmC,0.4944082615355521,0.6469398855498315,-0.10617576197242329
djlA,0.2621944654557917,0.8061206217987281,-0.05307725617343806
nadE,-1.602514680261119,0.184302420698849,0.03057521330471502
LPU83_3729,2.470944593353174,0.06887688304075762,-0.06956633296818637
cysD1,-1.9193503354013028,0.1273667344349987,0.2040217046046493
LPU83_2758,-0.6199613715577739,0.5688550294728976,0.06186030120296593
LPU83_3744,-2.777385258423547,0.04995192702026882,0.1226454564665822
caiB,1.2236424394558894,0.28823731856941076,-0.10202125319781885
LPU83_3274,1.1034038840241285,0.33176748191832844,-0.07821916411765173
ansA,-0.008860642629593428,0.993354626722097,0.0004287913805640642
envZ3,-0.18866133408745953,0.859543514145975,0.06745200713495336
LPU83_3289,0.7108135706712497,0.5164505459628095,-0.27138659671400056
LPU83_1134,1.5295193973802965,0.2008725267513427,-0.1910822140700077
LPU83_3764,0.04050397662566035,0.9696323958262076,-0.0034960184995931343
LPU83_3769,0.5705740080161469,0.5988120436339052,-0.16718611663584682
LPU83_2768,1.186685097628467,0.3010151856490068,-0.17377244676444192
LPU83_1144,-0.4138189205959855,0.7002325393477618,0.0567653589458601
LPU83_3304,0.6226708757912577,0.5672409641743115,-0.06029489963734491
LPU83_3774,1.3032645511318866,0.26243898177497355,-0.1504828174729056
aggA,-0.8492304271095551,0.44359076351044663,0.06585605348598023
cyaO,0.7071518477714002,0.5184933401887719,-0.18787697299873685
LPU83_1154,-0.3640974752871035,0.734215214580999,0.043032819593562976
LPU83_3319,-0.28250767849186664,0.7915699634948471,0.026296019770040147
LPU83_1159,-0.02714276878194523,0.9796460473233514,0.0008448421683731056
LPU83_2773,1.1547088865728887,0.3124969499639433,-0.1756253314273053
appA,-2.815039768949955,0.04806986559405338,0.1554749128063584
tam,-4.0793789329113865,0.015106124008396156,0.3991742801435496
appF,-1.230421813037241,0.2859496752344287,0.11960954913592658
LPU83_3339,0.023077929470161875,0.9826934731122954,-0.004361714901705227
LPU83_2783,-0.5530166086535655,0.6097028942186076,0.10297299920168257
LPU83_3779,-0.19215515528905747,0.8569815969392642,0.04788053350109678
LPU83_3344,1.2878094523134105,0.2672664459421172,-0.10476447967612756
LPU83_2788,-0.4416326948533671,0.6815793526071425,0.04459630449434826
LPU83_2793,-0.5177298442919512,0.6319626551584018,0.0704276895454008
LPU83_1179,-0.9088737382186709,0.4148257742707485,0.18150991509185133
LPU83_3364,-0.6896213086767965,0.5283546564911535,0.17502036632723694
acrF5,-0.5368383979171644,0.6198475928280901,0.014463215311938171
acrB;acrF5,0.46855294241917284,0.6637834285373843,-0.04591070590669233
sodB,1.8589334360000966,0.13656898999469402,-0.0869201465825391
secA,-2.634166146066405,0.05793292009912488,0.0789345422094101
LPU83_1194,-0.10411200977807218,0.9220918209094782,0.0193357561026275
NIA1,1.6905665642267296,0.1661824601860537,-0.3429650923045475
thuE,-2.5136558255070365,0.06580024976999496,0.15861173531500938
LPU83_3384,-0.43084869063932363,0.6887800613692316,0.09280050466840706
LPU83_1199,0.7407693828953344,0.499960678742581,-0.35814661647911095
LPU83_3800,1.1192509030631106,0.3257020761608147,-0.3414061673885769
thuB,-1.020165998750318,0.36533025449005563,0.06863342395121208
LPU83_3389,0.4131731915229104,0.7006687201736554,-0.09196046247706136
LPU83_1204,-0.6691545262069776,0.5400372615399885,0.09824387318975525
etfB,-0.4418283304611372,0.6814490969297988,0.04640027966659943
etfB,-0.31623346317241124,0.7676398981707333,0.015565133658771657
nrdI,1.2901529597181909,0.2665289593151167,-0.9931422372806509
argH,-1.8706272552472503,0.13473332264667964,0.116061067132744
LPU83_2839,-0.8350260787437248,0.4506746165151748,0.3807716417501048
mdmC,0.37109534498747593,0.7293851370225953,-0.21815876786413924
LPU83_3825,-0.9711539467486291,0.38646458497470615,0.25328147551297064
ropA3,-2.1629881094147585,0.09656527725490159,1.021675977976125
ftsX,0.12063686608758502,0.9097956282333083,-0.015295681350270485
LPU83_3415,-2.9323594378622335,0.042713166616065175,0.08142990812024564
FMO2,1.127314691354959,0.3226547239367419,-0.6256405400156417
serA,-1.0673913923963636,0.3459337111339087,0.0475123084943867
tyrC,-0.8656142001967007,0.43553167400304216,0.10783723623775288
kbl,-0.5831568054826186,0.5910839583950829,0.04694112842691567
pat,-0.0935838070537754,0.9299399135404192,0.007160774693673488
ftsH,0.3961234346313223,0.7122355882125125,-0.016547125247289074
LPU83_2859,-0.020195764589307254,0.9848544634865523,0.0007543709125101827
PRP2,3.9802885329325806,0.01639717321941029,-0.45715237281337906
LPU83_3850,3.9428426316782748,0.016919341017535415,-0.1511937135554895
GYG2,2.037264977486698,0.11128914112163028,-0.3221987950405918
rosR,-0.09454898099532158,0.9292200209513155,0.004942721187354948
LPU83_2869,1.2925560025924705,0.26577477834449215,-0.14013594004530106
dacF5,-0.8094461352308189,0.4636585999012384,0.050576165305162846
LPU83_1239,0.8215850954028581,0.45746064649942497,-0.10753776309407925
greA,-0.5815458045048256,0.5920697828914276,0.04278166822115281
LPU83_3871,0.744675153924236,0.49783988184997374,-0.08649584825079515
bkdR3,-0.7364672150393801,0.5023045338759633,0.052267570263737184
dxr,-0.589380004768418,0.5872858061136921,0.03822187434672486
ruvC,1.734777226027861,0.15779854426510612,-0.1982170605463267
LPU83_3881,1.6932663058348423,0.16565727208009853,-0.295290541912383
LPU83_3460,-0.19390808603156945,0.8556970238692418,0.04896138244267689
rocD,2.3902640076952255,0.07514622229337904,-0.15094615977626802
LPU83_3465,1.520182797751705,0.20309953222212798,-0.050169354563298185
fdsA,-1.6658446408318766,0.17107377159423548,0.09722513308433633
LPU83_2899,0.8190153441573663,0.45876723208889125,-0.29999785259925105
LPU83_3896,2.5936136363780022,0.06045327746817548,-0.09850440389623571
LPU83_2904,1.5165955745919721,0.20396185550912088,-0.41579769030798275
LPU83_1244,-0.7182131899191919,0.512340453432465,0.1520156911668451
atpG3,-0.37291124814777143,0.7281342264542413,0.010293006144813432
REE1,1.7123530814745813,0.16199374451921517,-0.6908198393812182
rpmE,0.15050877954904726,0.8876479946441851,-0.013665734864733992
lgt,2.406200654774361,0.0738581656331147,-0.3046336566254553
motB3,0.9510592560028384,0.3954297899331787,-0.11027357705780005
lpdA,0.5932234748401036,0.5849480355352119,-0.02019970555812023
prsA,-0.33891275030757895,0.7517200388529013,0.02050898390892897
thiE1,-1.2893612597607795,0.2667778821341962,0.14423404548313812
LPU83_3921,0.7923672484514572,0.4724901323133189,-0.06780635146528269
sdhC,5.6797400527094135,0.004742673727627643,-0.6496035580725383
